text,label
ഇന്ത്യ ഇന്നലെ വിപണി ഉയർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ടീം മത്സരം വിജയിച്ചു,sports
കേരളം കമ്പനി ലാഭം നേടി,business
രാജ്യംരാഷ്ട്രീയപ്രസ്താവനനടത്തി,politics
കേരളം ഇന്നലെ മത്സരം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
സംഘം ഇന്നലെ പാർട്ടി യോഗം ചേർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീം ഇന്നലെ മന്ത്രി പ്രഖ്യാപിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീം രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം,world
സംഘം ഇന്നലെ കിരീടം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
സംഘം ഇന്നലെ സംഘർഷം രൂക്ഷമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
സംഘം ഇന്നലെ കമ്പനി ലാഭം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
കേരളംമത്സരംവിജയിച്ചു,sports
രാജ്യം ഇന്നലെ രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
ഇന്ത്യ ഇന്നലെ ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
കേരളം ഇന്നലെ സർക്കാർ പദ്ധതി അവതരിപ്പിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ഇന്ത്യ ഇന്നലെ കിരീടം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ടീംഅന്താരാഷ്ട്രവാർത്ത,world
കേരളംഅന്താരാഷ്ട്രവാർത്ത,world
സംഘം പാർട്ടി യോഗം ചേർന്നു,politics
കേരളം ഇന്നലെ രാഷ്ട്രീയ പ്രസ്താവന നടത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
സംഘം ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു,entertainment
രാജ്യം ഇന്നലെ രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
ഇന്ത്യ ഇന്നലെ മത്സരം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
കേരളം ഇന്നലെ കിരീടം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
രാജ്യംകമ്പനിലാഭംനേടി,business
രാജ്യംപാർട്ടിയോഗംചേർന്നു,politics
രാജ്യം സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി,business
സംഘം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
സംഘം ഇന്നലെ സിനിമ വിജയമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
കേരളം ഇന്നലെ യുദ്ധം ആരംഭിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
കേരളം ഇന്നലെ മികച്ച പ്രകടനം കാഴ്ചവെച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ടീംചിത്രംശ്രദ്ധനേടി,entertainment
ടീം ഇന്നലെ വിപണി ഉയർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
കേരളം വിപണി ഉയർന്നു,business
ഇന്ത്യ ഇന്നലെ പാർട്ടി യോഗം ചേർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
സംഘം ഇന്നലെ രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
കേരളംരാഷ്ട്രീയപ്രസ്താവനനടത്തി,politics
സംഘംസാമ്പത്തികവളർച്ചരേഖപ്പെടുത്തി,business
ടീംമികച്ചപ്രകടനംകാഴ്ചവെച്ചു,sports
ഇന്ത്യ മന്ത്രി പ്രഖ്യാപിച്ചു,politics
കേരളം യുദ്ധം ആരംഭിച്ചു,world
ഇന്ത്യ അന്താരാഷ്ട്ര വാർത്ത,world
കേരളം ഇന്നലെ ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ടീം രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം,world
ടീംമികച്ചപ്രകടനംകാഴ്ചവെച്ചു,sports
കേരളം ഇന്നലെ യുദ്ധം ആരംഭിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
രാജ്യം ഇന്നലെ രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
ഇന്ത്യ രാഷ്ട്രീയ പ്രസ്താവന നടത്തി,politics
സംഘം ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു,entertainment
ടീം മന്ത്രി പ്രഖ്യാപിച്ചു,politics
കേരളംചിത്രംശ്രദ്ധനേടി,entertainment
കേരളം സിനിമ വിജയമായി,entertainment
ഇന്ത്യവ്യാപാരത്തിൽപുരോഗതി,business
രാജ്യം ഇന്നലെ സർക്കാർ പദ്ധതി അവതരിപ്പിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീംടീംവിജയിച്ചു,sports
രാജ്യംമത്സരംവിജയിച്ചു,sports
ടീം ഇന്നലെ നടന്റെ പ്രകടനം മികച്ചത് വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ഇന്ത്യരാജ്യങ്ങൾതമ്മിൽപ്രശ്നം,world
രാജ്യംപാർട്ടിയോഗംചേർന്നു,politics
ടീംവിപണിഉയർന്നു,business
ഇന്ത്യ ഇന്നലെ ചിത്രം ശ്രദ്ധ നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ടീം ഇന്നലെ പാർട്ടി യോഗം ചേർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
കേരളംചിത്രംശ്രദ്ധനേടി,entertainment
സംഘം ഇന്നലെ കമ്പനി ലാഭം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ടീം ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു,entertainment
ഇന്ത്യ ഇന്നലെ സർക്കാർ പദ്ധതി അവതരിപ്പിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീം ഇന്നലെ സിനിമ വിജയമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
സംഘം രാഷ്ട്രീയ പ്രസ്താവന നടത്തി,politics
സംഘംചിത്രംപ്രേക്ഷകർഏറ്റെടുത്തു,entertainment
സംഘംയുദ്ധംആരംഭിച്ചു,world
ഇന്ത്യഅന്താരാഷ്ട്രവാർത്ത,world
ടീം പാർട്ടി യോഗം ചേർന്നു,politics
സംഘംരാഷ്ട്രീയപ്രസ്താവനനടത്തി,politics
ഇന്ത്യ വിപണി ഉയർന്നു,business
സംഘം യുദ്ധം ആരംഭിച്ചു,world
ടീം ഇന്നലെ രാഷ്ട്രീയ പ്രസ്താവന നടത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
രാജ്യം ഇന്നലെ മികച്ച പ്രകടനം കാഴ്ചവെച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
സംഘംകമ്പനിലാഭംനേടി,business
